video_id,video_title,published_video,phase,comment_id,author,published,likes,text,themes,n_themes,first_hand_claim,mentions_ownly,evidence_type
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugx9V2jGVl4WkyJas1N4AaABAg,@Sanjay-yu4kc,1 year ago,92,"This is just promotion as they are new to this business. Once they build customer base, it becomes another zomato and swiggy",PRICE_DOUBT,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwSo3d0J-gzEabHSAF4AaABAg,@psriharsha18,1 year ago,80,"In its initial years, Rapido was restricted to advertise in our city Hyderabad, since a top politician had partnership in UBER. I hope such hurdles are not caused  to Rapido now.",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyFT36Y6dfYz1Xo0NZ4AaABAg,@TheProductSense,1 year ago (edited),140,"About time somebody disrupted this duopoly. But taking on experienced, aggressive, and well-funded incumbents isn't so easy. Their likely hit-back to Rapido's move of undercutting them on commissions would be to slash their own commissions and start a price war, at least in the overlapping zones, which would nullify Rapido's whole differentiator. Secondly, Rapido faces a cold start problem on the supply side and if they start with few large anchor restaurants, then Z and S will aggressively try to lock them in with lower commissions, etc. They might be better off disrupting from the bottom by targeting smaller restaurants first and then move upmarket. This is becoming a very interesting sector to watch. More power to Rapido.",ZERO_COMMISSION;ASSORTMENT,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugz8-Zh8UF8DdbKFDYB4AaABAg,@AnnaDutto-v6k,1 year ago,44,"Swiggy and Zomato have grown not primarily because of a large network, efficient logistics, or superior customer experience, but largely due to heavy funding. Funding is the main driver behind their dominance. They also seem to resist new entrants in the market, as investors want quick returns on their investments. This has led to unhealthy competition and practices that discourage the entry of potentially better players.",RIDER_ECONOMICS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugy-C9dwQo_piqwcCId4AaABAg,@KuroAmaya13,1 year ago (edited),29,"I would trust Rapido more than Swiggy or Zomato in this aspect. I've had better experiences with Rapido compared to any other similar brands that have been in the industry overall. I'm also seeing a huge backlash from public transports (autos mainly) in cities like Bangalore and Chennai. If they can convert their workforce slowly to food delivery then I feel like the Rapido partners (captains) can even have a better experience and by that I mean if a person is booking rapido bike taxi from point a to point b (assuming 20kms for 250 - 300Rs approx) they don't have to rely on getting all around the city expecting to get another bike taxi ride after completing their previous one.They can earn the same amount by making a bunch of deliveries within the same locality at a much more shorter time. We, as consumers would only need more transparency on restaurant's pricing on food, packing cost (normally a lot of restaurants have a parcel fee), delivery fee and more over deliveries being clubbed together when they are from nearby pick up locations and delivery locations (swiggy made this happen for a while but now they've discontinued it, again lack of transparency from Swiggy). The SaaS model they're coming up with the restaurants is indeed a good plan, hopefully they don't change it once they grab the market. If they can keep up with this then it would be a revolution and companies like Swiggy and Zomato will have no option but to fall in line. Lastly a decent customer service that address both their delivery partners and customers queries and issues without having stupid bots to give them predesigned template responses that leads to solution.",RIDER_ECONOMICS;ZERO_COMMISSION;COMPETITORS;SPEED_ETA;SUPPORT_REFUND;WORD_OF_MOUTH,6,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwcOawtziO1K3caMLd4AaABAg,@sahildasgupta2002,1 year ago,17,I will be rooting for rapido,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxHiYa5aP-X83yp0-V4AaABAg,@anishgautam9213,1 year ago,11,Rapido will definitely pull this off,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxSUtwNvm02DzR0k9B4AaABAg,@parveendang297,1 year ago,26,"Nobody is saint here. Zomato charges such commissions and earn. Restaurant owners inflate their pricing by 30%. Its finally the customer who is at complete loss. Restaurant and platforms are making money. If restaurants were at such huge loss, then we won't even see a single restaurant at these platforms and they will revert to old ways of delivery, self delivery.",RIDER_ECONOMICS;ZERO_COMMISSION;SPEED_ETA,3,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxjeYjRxlw7ChEgfLN4AaABAg,@addyjain1,1 year ago,15,"Nice analysis, restaurant owners like me were looking for an alternative of swiggy/zomato, hope rapido works better 👍",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxeRZOCh6863pXXWld4AaABAg,@user13rs258,1 year ago,16,"It does show that even restaurants didn't focused on capturing customer base by learning the most ordered foods and from where customers orders the food.. both matters because tomorrow you can just shift there and open your kitchen and sell food now efficiently coz you're the neighbor too... but most companies thinks to just gain profit and sustain.. then take that 0 balance because even Zomato Swiggy wants to do that.. trust is the only place to play your game not played by that game being already played on the table.. become customer centric otherwise you're always a failure just trying to survive with new cheap tricks 😏
Jai Hind 🇮🇳❤️",PRICE_ADVANTAGE;RIDER_ECONOMICS;WORD_OF_MOUTH,3,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwyFY51x_U7wKgMzfh4AaABAg,@sirgobbledygook,1 year ago,6,Rapido 2 wheelers have stopped in Bangalore due to Karnataka high court order. Its been 2 days and Im already missing their service. Auto/cabs literally cost double,REGULATION;RELIABILITY,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwMvFHPZ8-cT5emtdh4AaABAg,@sankalpshambharkar75,1 year ago,3,"Your journey would be more interesting than Rapido, keep going ❤",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyiwW1ObTpECbO33cR4AaABAg,@AnshumanSingh-uv7ez,1 year ago,3,"With the kind of trust Rapido has built over the last few years, i feel they can enter into the food market and focus on customer satisfaction and satisfaction of service providers as well. Looking forward to this.",WORD_OF_MOUTH,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxrX2yGCi6ftjgTwZd4AaABAg,@AvaneeshKumar-ei1cw,1 year ago,14,I think ONDC and Rapido are not good comparison. ONDC had very poor execution. It all depends on How it can be executed. I feel rapido can crack it cause its investors money and they will be careful to spend it and Investor will require growth,ONDC_PRECEDENT,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxtHe0kWGX1ktdKd954AaABAg,@shakuntalamishra-f8d,1 year ago,2,the background tells a very different story ......... how india has changes .......... politically ........... and i am loving it,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwNzUnNm5iEWK5dS854AaABAg,@Callmanu,1 year ago,2,I stopped online Orders from two years but I start after rapido,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzHOnQJcL757KM4S0Z4AaABAg,@Ringo-starrrr,1 year ago,1,Just downloaded. Had heard a lot about it but thanks for reminding me.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwdBRIdEM394MM1l9l4AaABAg,@n_titled,1 year ago,0,Brilliant and would love to see this pivot come to play,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugx5Y8bwSwW98MYKfSx4AaABAg,@umangchhabra311,1 year ago,0,Crisp and clear love the format,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwvssYDhYZvijrjFz14AaABAg,@atharva1509,1 year ago,0,Awesome posters in the background!!!,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxaGswHBUmkRzSMrZp4AaABAg,@pulkitjain8135,1 year ago,4,"Genius stratergy❌
Only way left✅",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugw8kWmkhLUxe3OOs0x4AaABAg,@prateeksaraswat441,1 year ago,1,OYO did exactly same with the hotel owners resulting in crash of their business and image.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyhQOj4mWFfTAo5vd94AaABAg,@siddharthshekhawat3355,1 year ago,1,"The biggest challenge for Rapido will be to maintain food quality, Swiggy and Zomato allows customers to ask for refund if there is issue with the food but as Rapido will be just a delivery partner for the restaurant, and then the restaurant might never admit their mistake so customer experience could get worse",RIDER_ECONOMICS;SUPPORT_REFUND;TRUST_QUALITY,3,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyBV_WsTqTPXnSLCoJ4AaABAg,@hades_deadlock,11 months ago,0,"Looking forward to Rapido's entry in the food delivery segment. The benefits are there both the restaurant as well as the customer. 
Fixed delivery caps should not be there though. It should be dependent on distance of customer from restaurant because the fuel and time cost of the delivery partner is dependent on these 2 factors.
Transparency will be great as it is a big pain point of hidden or overcharges for various stuff that are not seen when adding items to cart.
Great video on the topic.",RIDER_ECONOMICS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugzo3wbqg11orx4JBWR4AaABAg,@raghavendramerwade,1 year ago (edited),1,I think even dunzo declared the same with  plans to entering restaurant delivery..,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugx-tfTDe6sgcssaMU94AaABAg,@mohit25,1 year ago,4,"Oh really what about rapido misusing tipping system ? Now whenever i book a cab/bike/auto on the stated price no driver picks it up, i always have to add the mentioned 20-50rupees extra for riders to pick up ! The riders have made the additional tip a habit now which is frustrating. Why scam customers by showing cheaper rates than uber/ola, directly add the amount to the fare shown in the app.",PRICE_ADVANTAGE;RIDER_ECONOMICS,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxldzvQEniZOjY3IFp4AaABAg,@kumarshiivam,1 year ago,0,"eagerly waiting for rapido to be in food delivery in delhi ncr , already spent lakhs on food and groceries from several platforms",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugwtv73cE1WlBVpgcYB4AaABAg,@smondol756,1 year ago,10,"I've reached my limit with Zomato and Swiggy's unfair pricing. A local restaurant in Hyderabad , Gachibowli I visit almost daily serves a veg thali for ₹180 and a chicken thali for ₹210 — but on these apps, the same meals are priced at ₹310 and ₹360 respectively! That's a massive hike, and I’m not even counting the unlimited refills and better portion sizes you get when you dine in.

I’ve raised complaints multiple times, and every time the response is the same: “The prices are set by the restaurant.” That’s just not true — I’ve seen the menu, I eat there regularly. This kind of misleading markup is a clear malpractice and needs to stop ASAP.

Stop taking customers for a ride. Transparency and fairness matter.",PRICE_DOUBT;SUPPORT_REFUND,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxpgEApsqcrR771hKV4AaABAg,@GraveSignal21,1 year ago,0,I'm very much confident about rapido will,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzsCQVR1pb4yGfWjD54AaABAg,@deepakgowda9830,3 months ago,0,"I use their food delivery service ""Ownly"" and my experiance has been superb. Fast delivery, zero delivery charge, zero platform fee, i pay exactly what i pay at the hotel. The number of restaurant need to improve but there is steady growth",ASSORTMENT;SPEED_ETA,2,1,1,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugyc4R2EV_hG2Le9lNt4AaABAg,@dasdawn9914,1 year ago,0,Rapido is a true revolutionary. They’re the only company that understands Indian needs and constraints. I pray for their meteoric growth.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugww_KMmO3eOhaptbLh4AaABAg,@SholayTv,1 year ago,7,"I think you didn't understand much about ONDC. No one orders directly from ONDC. We order from any apps on the ONDC platform like Magicpin, Paytm, Ola, TataNeu, etc.",ONDC_PRECEDENT;COMPETITORS;DISINTERMEDIATION,3,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzJxcJOi4LKexhfEkt4AaABAg,@farazalikhan5242,11 months ago,3,I will happily buy rapido's membership rather than swiggy black which is another membership over an existing membership (swiggy one),,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugz9K6eHBm6QE2sWeSB4AaABAg,@Annie-s8q2r,1 year ago,0,❤,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugzeurk_CybjGrxw5nF4AaABAg,@dibyochowdhury4514,1 year ago,0,"Hey, can you make a video about the effects of domestic fertilizer companies after the restrictions of Chinese fertilizer imports. Specially those companies like Coromondel Internatinal which have invested in these segments heavily.",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzNruOSaNILre7HLxt4AaABAg,@deepakmt92,1 year ago,0,"There are some city specific or town specific apps in some areas. People living in those particular cities or towns make use of those apps. There is a delivery charge. Restaurants only decide whether to give discounts. Such apps are definitely a 3rd choice in those places atleast. Same goes for grocery delivery apps or services too. I don't know how they make money, but it's definitely better than Swiggy or Zomato in those places.",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxtwiWZVNqmf_DInGF4AaABAg,@idontwanttotellyou9581,1 year ago,0,"if this is really do come, this is game changer, destruction of plaftorm feee blah, blah charges........",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugy_lQk56jP12X6IoN14AaABAg,@qalander09,1 year ago,0,"8:46 
No brand loyalty when it comes buying same cheaper stuff,on other medium",PRICE_ADVANTAGE,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwkBGrsVwwDLC70f-d4AaABAg,@cherrygoyal7255,1 year ago,0,"I wish rapido to be successful in their mission 
They have good social vision which benefits restaurants and consumers without their own loss by having  good market strategy .",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyLFpqdv5revBqKyxR4AaABAg,@brzrko,1 year ago,0,"You talked about hefty commissions & discounting but, also take note that if an item is listed for lets say 100rs, even the customer has to pay for processing charges & gst. EVEN AFTER THE SELLER IS GIVING PLATFROM CHARGES!!! HOW RIDICULOUS IS THAT! The customers & the sellers are both being bled while zomato enjoys its cuts from both parties.",ZERO_COMMISSION,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxrFuxedtTE9no8NJF4AaABAg,@logicalindian_777,1 year ago,0,"Being in a restaurant business, I really hope rapido works. And the commission from small players is 30%+PG+GST
And restaurants do not get GST return, so effective commission for us is 37.5%",ZERO_COMMISSION,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwxgKU0rWQ5G_6Z6Mt4AaABAg,@BlazeDJ18,1 year ago (edited),0,"idk where the news channel got those prices from but its showing 274 in both Zomato and Swiggy for McChicken Meal. Still Rapido is 40 cheaper. Waiting to test and use the Rapido App, more options are always better for customers as there is more competition.",PRICE_ADVANTAGE,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxQfAqL2SzeJsd7AX14AaABAg,@AarjavDua,1 year ago,0,Please share your research resources in the description of these videos.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzVZzyvTqRIrqW2FZh4AaABAg,@souravdas9572,1 year ago,0,"Rapido is now a SAAS company.
Using its technology to find gaps and solving it. 
Like AWS",ZERO_COMMISSION,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyzS_KajiyQDn5wD854AaABAg,@FootballoverzEafc,1 year ago,0,In big city like Pune Eatclub is doing a fabulous job if anybody tried out,COMPETITORS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxA9giBEKDMYWnPloZ4AaABAg,@harshakj2946,1 year ago,0,"after bangalore banning the 2 wheeler taxi 
this is the best chance to get into food delivery for Rapido",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyxJ2JRYj9mMakAEYl4AaABAg,@Randolph-n1l,1 year ago,0,Good video but please take it easy with the background music,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyYzfQ2ep3_QRNFrzZ4AaABAg,@RxlredE,1 year ago,1,Rapido also scams me. I bought bike pass for 69.. to get 10 rupees off. But it showed 80 before taking the pass.. but after it took it.. it become 70.. but no rider was accepting.  It suggests to tip 10rs  20rs to get accepted.  Really disappointed.,RIDER_ECONOMICS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxegtaiR5LwE1X115l4AaABAg,@m.z6437,1 year ago,1,"almost double rate ho jate hai zomato Swiggy par, hence i stop using it",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugw_Hx4CYhUH8FRqsud4AaABAg,@four321zero,1 year ago,0,"Knowing our people, I think what may end up happening is the restaurants will get greedy and submit higher priced menus to Rapido so they can keep the extra money for themselves instead of passing on the benefit of no commissions to the final consumer",ZERO_COMMISSION,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxwN5w3saQ6Cm05LPt4AaABAg,@dr_sriraviteja,1 year ago,1,"₹25 per Delivery under 5 kg is very much unsustainable in the long-term. I think Rapido is making this movie in order to take away customers from Swiggy and Zomato by operating at cutthroat margin
The reason Rapido has overtaken Ola is because they lost focus on ride healing services and got invested into various fields such as EVs and AI.
Uber has always been considered as somewhat premium service so it’s share is unbeatable, especially in cities with a lot of corporate employees.",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxenmVVOmjBdlBEYmB4AaABAg,@Bhuv-,1 year ago,0,"Basically NammaYatri for restaurants.
Good, I wished NammaYatri came up with this first.",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugz7GPM2t83zJ_Qwk2d4AaABAg,@rupaksahu9917,1 year ago,0,This would be a game changer if they price as same as restaurant and charge flat delivery fees. I would not hesitate to shift from Zomato and Swiggy.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugye66RXc9jSRTzykyB4AaABAg,@farazalikhan5242,11 months ago,1,"Rapido is good in 2025, hopefully it stays the same in the future",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyBT6ia6_ZOySekNb14AaABAg,@Yashuu-69,1 year ago,0,Ondc is kinda tough to order i still don't know much to order from Ondc,ONDC_PRECEDENT,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwnxqvAF_JuKtOHXdp4AaABAg,@tamanna4697,1 year ago,0,rapido ftw🚀🚀🚀,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugx0pEVDzXBw8elxjVt4AaABAg,@chakkardhar,1 year ago,1,Great idea.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyPonebd5tNnSoJJrd4AaABAg,@copi4766,1 year ago,1,Anything to takedown Zomato and Swiggy im all in,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzutSYWnhrpxdyWXhd4AaABAg,@conscious-observer11,1 year ago,0,"I'm fully confident Rapido to solve the issues in food delivery segment 
I know the founders and how they have grown as a ride delivery service provider 
They have strong fundamentals as a company 🎉❤
I've been customer of Swiggy/Zomato for more than 5 years, feels they went on a wrong path especially Zomato",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzHaGLn7zb4BV4-Gph4AaABAg,@MohitKumar-y9x4m,1 year ago,0,It'll Be Great If Rapido Also Comes,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwmDh-Jn0h85xZxmuh4AaABAg,@itzHaze,1 year ago,0,"After knowing all this I really wanted to switch to rapido, but not unless it has dark mode",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugz_Pvpqdhzk8lzUIP94AaABAg,@srbluesun,1 year ago,0,Wont it show promos first anyway indirectly forcing them to do them?,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwKXnZco1F0GT83zgx4AaABAg,@NaveenKumar-oo7rk,1 year ago,1,As a restaurant owner Zomato and Swiggy drinks Blood,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxU7xYZEZmDcERR5MF4AaABAg,@jashpyda5548,1 year ago,0,Nowadays every Fintech channel that I watch was either absorbed or part of zerodha zero 1network is it coincidence or they are on Fintech shopping spree just curious thoo,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugwt0dSHYNEqrcXLhm54AaABAg,@the_mcmartin,1 year ago,0,I want rapido to succeed in this sector. It works out for everyone without exploiting anyone.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwARWxsqUNkO2BO3KZ4AaABAg,@harshitdubey6270,1 year ago,0,"Whats with the background sound, such scare, why",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwGTwTYWlMmG9zsVgB4AaABAg,@StarStalkerGaming,1 year ago,1,brand loyalty doesnt exist. cheaper = indians switch brands. This  was shown in the study zomato  and swiggy did where during the order placement flow customers would switch apps and check price on the other app. This is true for products on amazon and flipkart as well.,PRICE_ADVANTAGE,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyuRMAnwvQA4ZVrQ8F4AaABAg,@anirudhkumar4507,11 months ago,1,MAGICPIN USES ONDC!!!!,ONDC_PRECEDENT;COMPETITORS,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugx0GfaHRv9amfjBJcF4AaABAg,@Cry_MoonNight99,1 year ago,0,"interesting, now we will see yellow shirt more oh we already see that with blinkit 😂😂",COMPETITORS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugy2j8IJdNH3XBVxfiN4AaABAg,@soubhikdey7748,1 year ago,0,"if i ordered biriyani in zomato i get it for 250 for the ssme biriyani cost me 150 in a small resturent ,sitting capacity 10,verysmall resturent .",,0,1,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwQBcuX1a3ih0nabd14AaABAg,@onelord215,11 months ago,1,Bring back FoodPanda 😜,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugy6YCIQ_Y-M-URNP9J4AaABAg,@anki1392,11 months ago,0,"I mean 
Everything which Swiggy and zomato can do easily 
This way rapido can eat some market share but cost challanges can it remain sustainable lets see",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwpFQAwg2o2PSmQJTV4AaABAg,@vitsboy46,1 year ago,5,Rapido is awesome they want revenue before they burn investors money. It's a very sustainable business model given how bike taxis are being banned. It's futuristic,PRICE_DOUBT;REGULATION,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgygcChFt7O24lW9NCB4AaABAg,@motivationworld1339,1 year ago,0,When first time I order aloo Paratha from one of this platform I get 2 Paratha sabji and aachar with coverd thali and second time same order same money but I get 1 Paratha covered with foil with no extra item and then i never order anythin from online food dilivery,,0,1,0,CONSUMER-GENERATED
